smiles,Gain Cross Section (cm^2),Quantum Yield,Emission Lifetime (ns),Spectral Gain Factor (cm^2 s),Emission Wavelength (nm)
CC(C)(C)c1cc(-c2ccnc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c(N)c(-c2ccnc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c1,8.383817691633015e-20,0.0024418115742520273,nan,nan,nan
CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2cccc(-c3cc(C(C)(C)C)cc(-c4cccc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)c4)c3N)c2)cc1,7.437276541205881e-20,0.004145493045063932,nan,nan,nan
CCn1c2ccccc2c2cc(-c3ccoc3-c3ccc(-c4cc(C)c(-c5ccc(-c6occc6-c6ccc7c(c6)c6ccccc6n7CC)cc5)cc4C)cc3)ccc21,6.659351714169368e-17,0.6402970892334214,1.812393994445161,4.948357227467696e-25,420.3821797410853
CCn1c2ccccc2c2cc(-c3cc(-c4cc(OC)c(-c5cc(-c6ccc7c(c6)c6ccccc6n7CC)c6ccccc6c5F)cn4)c(F)c4ccccc34)ccc21,3.850063896187626e-17,0.2617015680778016,1.7010325565127091,5.99797045894131e-25,472.8965552730122
FC(F)(F)c1cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)ncc1-c1cc2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2o1,4.563649172037455e-20,0.0042261043613421685,nan,nan,nan
CCCCCCN1c2ccc(-c3cc4cc(-c5ccc(-n6c(-c7ccccc7)nc7ccccc76)cc5)ccc4o3)cc2Sc2cc(-c3cc4cc(-c5ccc(-n6c(-c7ccccc7)nc7ccccc76)cc5)ccc4o3)ccc21,1.0147703690992826e-16,0.33762198806595023,0.8491924395800772,5.91906947532154e-25,494.42084162749325
Cc1cc(-c2ccnc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c2)cnc1-c1ccnc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c1,2.045852946610688e-18,0.05142363441054937,2.1572028657655498,3.889273792257063e-25,395.5513052313373
C(=C/c1sc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2c1OCCO2)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,1.0649171768895459e-16,0.20832588877132374,0.6346661872712459,7.299623627697954e-25,475.9749984205025
COc1cc(-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)cc(-c2cc3sc(-c4cc(OC)cc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)c4)cc3s2)c1,9.785917592905203e-20,0.005818796385474283,nan,nan,nan
Nc1c(-c2cccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2)cc(F)cc1-c1cccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1,2.935855463496779e-17,0.24679382823818521,2.121989612265522,6.021766623217365e-25,430.4481062196101
CC1(C)c2cc(-c3c(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)ccc(F)c3F)ccc2-c2ccc(-c3c(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)ccc(F)c3F)cc21,4.6162866359301596e-20,0.001304316538873326,nan,nan,nan
c1ccc(-n2c3ccccc3c3ccc(-c4ccoc4-c4ccc5c(c4)[nH]c4cc(-c6occc6-c6ccc7c8ccccc8n(-c8ccccc8)c7c6)ccc45)cc32)cc1,7.661659577921911e-17,0.4424136569081915,1.2771496390452872,4.976438368524002e-25,411.8551027884186
CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(/C=C/c4c(F)c(F)c(/C=C/c5ccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)cc5)c5nsnc45)cc3)ccc21,3.602142021720314e-17,0.19809100650201458,1.3203194831937795,5.47100807775761e-25,467.5064360604953
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4cscc4-c4ccc(-c5cscc5-c5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5)c(F)c4)cc3)c2c1,2.8965154222229267e-18,0.1576733275794292,5.139366139942764,2.124269868910757e-25,389.3317607893373
Cc1nc(NN)c(-c2cc(F)cc(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2)cc1-c1cc(F)cc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1,7.355330328467362e-20,0.006329611961994132,nan,nan,nan
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(C)C)c6ccccc56)cc4)nc3)cc2)c2ccccc12,2.4274095135963998e-17,0.06069414099487895,1.1357715522458245,1.1311129746767567e-24,617.0623073018767
CCn1c2ccccc2c2cc(-c3cc(OC)cc(-c4ccc5c(c4)[nH]c4cc(-c6cc(OC)cc(-c7ccc8c(c7)c7ccccc7n8CC)c6)ccc45)c3)ccc21,1.1331305991912273e-16,0.7207594980484686,1.447876776796393,5.322180793268892e-25,406.42412516191064
COc1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)c(-c2cc(-c3cc(OC)ccc3-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c(NN)nc2C)c1,3.4426830285618304e-17,0.2853362296450762,1.7827348737578619,5.228147504201503e-25,449.7705597156153
Cc1cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)c(C)cc1-c1cc2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2o1,1.1134596941912426e-16,0.7018511577682399,1.50891178450051,5.386117811383824e-25,403.3190834085672
COc1ccc2c3ccccc3n(-c3ccc(-c4ccc5oc(-c6ccc(-c7cc8cc(-c9ccc(-n%10c%11ccccc%11c%11ccc(OC)cc%11%10)cc9)ccc8o7)cc6)cc5c4)cc3)c2c1,2.7671209316149087e-17,0.41928481380211374,3.4283409784920766,5.0907941290823255e-25,406.42412516191064
COc1ccc2c3ccccc3n(-c3ccc(-c4cccc(F)c4-c4cc(CO)cc(-c5c(F)cccc5-c5ccc(-n6c7ccccc7c7ccc(OC)cc76)cc5)c4)cc3)c2c1,3.429194014004377e-20,0.004292838495195716,nan,nan,nan
Fc1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1-c1ccc(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)ccc2F)c2nsnc12,1.851765170095777e-20,0.006634255428055344,nan,nan,nan
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ncccc3-c3cc(C(=O)O)c(-c4cccnc4-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)cn3)cc2)cc1,1.5375221829927943e-17,0.1440501436852318,2.58444119192113,6.568688116305443e-25,500.5600032634237
CCn1c2ccccc2c2cc(-c3cnn(C)c3-c3ccc(-c4ccc(-c5c(-c6ccc7c(c6)c6ccccc6n7CC)cnn5C)cc4)cc3)ccc21,8.559568678043026e-17,0.6389156472613812,1.6274980581098522,5.273825732716786e-25,430.4481062196101
COc1cc(-c2ccc(-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)cc2)ncc1-c1ccc(-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)cc1,3.6561018875778027e-17,0.3453452221269947,1.4023374407454436,3.9137778833278107e-25,417.2824591014386
CCOc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(Cl)cc1-c1cc(-c2cc(Cl)cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c2OCC)c(F)c(F)c1O,2.8318684732644407e-18,0.06128942439330894,7.098386636059449,8.110852053261949e-25,546.4530956781396
COc1cc(-c2c(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)ccc(F)c2F)c2ncccc2c1-c1c(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)ccc(F)c1F,1.1280563246309596e-20,0.006398146568369381,nan,nan,nan
CCn1c2ccccc2c2cc(-c3ccc(OC)cc3-c3cocc3-c3cc(OC)ccc3-c3ccc4c(c3)c3ccccc3n4CC)ccc21,4.244223790708915e-17,0.1523744942922673,0.6702058040029593,4.200265090475215e-25,398.6593034598111
c1ccc(N(c2ccccc2)c2ccc(-c3ncccc3-c3ccc4ccc(-c5cccnc5-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4c3)cc2)cc1,3.3429766287554687e-20,0.006970590992725074,nan,nan,nan
Cc1cc(-c2cc(-c3cc(C)c(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)cc3C)c3nccn3c2)c(C)cc1-c1ccc(N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,3.950695919233217e-18,0.021711369942349297,1.4928478785896855,6.410465510236066e-25,472.8965552730122
CN(C)c1ccc(-c2cccc(-c3cc(-c4cccc(-c5ccc(N(C)C)cc5)c4F)c(C(=O)O)cn3)c2F)cc1,1.6124261340004186e-17,0.13831012975659512,2.5094970802606555,6.676534481234976e-25,497.49101320324456
Fc1c(F)c(C=Cc2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c(F)c(C=Cc2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1F,3.0166013866138927e-17,0.18056353505279993,1.2062697627013221,4.621228818953206e-25,442.0471196397086
Cn1cnc2ccc(-c3ccc(-c4cc5nsnc5cc4-c4ccc(-c5ccc6ncn(C)c6c5)cc4)cc3)cc21,1.3433893249294664e-17,0.055539857957878684,1.11787672439795,6.760658979234367e-25,521.2447847760236
Cc1cnc(-c2cc3cc(-c4ccc5c(ccn5C)c4)ccc3o2)c(-c2cc3cc(-c4ccc5c(ccn5C)c4)ccc3o2)c1,1.7402172968947665e-20,0.007696157017061451,nan,nan,nan
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4cc(C#N)cc(-c5ccc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)cc5C)c4)c(C)c3)cc2)cc1,2.1698595978300826e-17,0.2913055138336574,3.5971724190832224,6.757156306022735e-25,499.7928665135835
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(C)C)cc5)cc4)o3)cc2)cc1,1.1625375394580881e-17,0.09111567666552213,1.0289388433273132,6.418203581871309e-25,482.12833948109954
CCOC(=O)c1cc(-c2ccc3c(c2)c2ccccc2n3CC)cc(-c2ccc(-c3cc(C(=O)OCC)cc(-c4ccc5c(c4)c4ccccc4n5CC)c3)o2)c1,1.6958409151102526e-17,0.16729434811404084,1.9254368323932207,4.647573011942434e-25,444.3649274137839
C(=C/c1c2ccccc2c(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc12)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,1.876531984054019e-17,0.16866025432131937,1.3049378623534678,3.266747523277994e-25,447.4543034366252
Cc1cc(-c2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)ccc2C#N)c(C)cc1-c1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)ccc1C#N,1.0587776235814515e-17,0.8894184721682764,0.9876484293298295,7.731887224505436e-25,445.13738224084034
CCn1c2ccccc2c2cc(-c3cc(-c4nnn(C)c4-c4cc(-c5ccc6c(c5)c5ccccc5n6CC)no4)on3)ccc21,4.971434662676163e-17,0.36136676188786265,1.8786714151268198,5.849831179200375e-25,411.07947055914326
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(C)c(F)c(-c4cc(O)cc(-c5cc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc(C)c5F)c4)c3)cc2)cc1,1.0824032618232746e-17,0.23200833370716287,5.761785307407354,6.461967418387377e-25,475.205498424622
Cc1cc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ccc2C#N)c(C)cc1-c1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ccc1C#N,2.9170781812002115e-20,0.0014966024972913159,nan,nan,nan
Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C/c3ccc(-c4ccc(/C=C/c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)cc4N)c(N)c3)cc2)cc1,1.3783006267203428e-17,0.16686977868530598,2.389717942884699,4.45868543065896e-25,442.0471196397086
CCCCCCCCCCc1cc(-c2cc(C(=O)OCC)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)sc1-c1cc(C(=O)OCC)cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1,7.14286516728668e-20,0.003644928852917027,nan,nan,nan
C(=C/c1ccccc1-c1ccccc1/C=C/c1ccc2c3ccccc3n(-c3ccc(-c4ccccc4)cc3)c2c1)\c1ccc2c3ccccc3n(-c3ccc(-c4ccccc4)cc3)c2c1,4.7890797642652914e-17,0.34970392202981726,1.954700830963548,6.251413246048227e-25,395.5513052313373
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C#N)c(-c4cc(-c5cc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)ccc5C#N)c(OC)c(F)c4F)c3)cc2)cc1,9.329749611713212e-20,0.005075532598973798,nan,nan,nan
CCCCc1cc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)ccc2C#N)sc1-c1cc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)ccc1C#N,1.400849436596341e-17,0.06014143446649438,0.7910909499188117,4.529965386762352e-25,465.1952769950271
C(=C/c1cccc(-c2cccc(-c3cccc(/C=C/c4ccc(-n5c6ccccc6c6ccccc65)cc4)n3)n2)n1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,6.211115978761414e-17,0.7173845716997005,2.8836509456905035,6.134341012311683e-25,455.172571993872
Fc1ccc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc1-c1cnc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)ccc2F)cn1,6.478458866587842e-20,0.0022455315844402256,nan,nan,nan
CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(/C=C/c4ccccc4-c4ccccc4/C=C/c4ccc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4)cc3)ccc21,5.500227519691455e-20,0.006979722835186831,nan,nan,nan
CCOC(=O)c1cc(-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)cc(-c2ccc(-c3cc(C(=O)OCC)cc(-c4ccc(-n5c6ccccc6c6ccc(OC)cc65)cc4)c3)c(N)c2)c1,4.9685163014083e-18,0.039126411251501236,1.5727933401354952,4.794979734636672e-25,431.99560189173405
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(/C=C/c4cc(/C=C/c5ccc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)cc5)c(N)c(C(F)(F)F)c4)cc3)cc2)cc1,2.0349491330293495e-17,0.20775643887079856,2.986218397616341,7.239457369546048e-25,515.1215720337251
CN(C)c1ccc(-c2ccc(-c3cc(O)c(-c4ccc(-c5ccc(N(C)C)cc5)nc4)cc3O)cn2)cc1,3.2951612380475885e-17,0.2527515728992505,2.285831227310565,6.705165207774432e-25,499.7928665135835
Nc1cc(C=Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc1C=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1,9.705839096693324e-17,0.6651212920627427,2.407717064594147,8.4155855901965e-25,489.04519824466433
Nc1c(-c2cscc2-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cccc1-c1cscc1-c1ccc2c3ccccc3n(-c3ccc(-c4ccccc4)cc3)c2c1,1.0097030928135673e-17,0.054336531145975586,1.7282984012458849,7.232940515965894e-25,385.4421431325997
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(-c4c(F)c(F)c(F)c(-c5cc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)c6ccccc6c5F)c4F)c(F)c4ccccc34)cc2)cc1,5.342953577816213e-20,0.009823438651435184,nan,nan,nan
COc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2c(C)nn(C)c2-c2cc(OC)cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c2)c1,4.971183679130641e-20,0.00939955213129191,nan,nan,nan
CN(C)c1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(N(C)C)c6ccccc56)c4F)c4nsnc34)c2F)c2ccccc12,4.6343025360974104e-20,0.00510387060080945,nan,nan,nan
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6cccc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)c6F)c6ccccc56)c5ccccc45)c3F)cc2)cc1,1.4678429595386146e-20,0.001369663630510266,nan,nan,nan
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cccc(F)c3-c3cc(C#N)cc(-c4c(F)cccc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)c3)cc2)cc1,1.4128548019389068e-17,0.26658733158339365,5.347485508449996,7.186241054589915e-25,502.0940552359185
CCOc1c(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc(Cl)cc1-c1cc2sc(-c3cc(Cl)cc(-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)c3OCC)cc2s1,1.706653682230245e-17,0.29682973525057477,4.855609019357197,7.063082607156112e-25,501.32706617068965
CCn1c2ccccc2c2cc(-c3ccc(-c4ccc(C#N)c(-c5ccc(-c6ccc7c(c6)c6ccccc6n7CC)cc5C)c4)c(C)c3)ccc21,1.2842525218429307e-16,0.6603023566105188,1.4309596192827962,6.653128820351677e-25,486.74024333184616
c1ccc(-n2c3ccccc3c3ccc(-c4cccc(-c5cc(-c6cccc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)c6)c6nccn6c5)c4)cc32)cc1,7.587962752691306e-20,0.005875690258538957,nan,nan,nan
c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)nc4)nc3)cn2)cc1,3.834951344093646e-20,0.0038545056196918888,nan,nan,nan
CCn1c2ccccc2c2cc(-c3ccc(OC)cc3-c3ccc4c(c3)[nH]c3cc(-c5cc(OC)ccc5-c5ccc6c(c5)c5ccccc5n6CC)ccc34)ccc21,1.760485376714692e-17,0.1133401538592128,1.4203237048557291,4.963848037772995e-25,403.3190834085672
CN(C)c1ccc(-c2ncccc2-c2ccc(OC(F)(F)F)cc2-c2cccnc2-c2ccc(N(C)C)cc2)cc1,4.962880599068749e-20,0.009923650971381363,nan,nan,nan
COc1ccc2c(c1)N(c1ccc(-c3cccc(-c4[nH]c5nc[nH]c(=O)c5c4-c4cccc(-c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)c4F)c3F)cc1)c1ccccc1S2,7.848957394361963e-20,0.006989725313847239,nan,nan,nan
Fc1c(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cccc1-c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4F)s3)s2)s1,1.0088524835623086e-16,0.14769146448489545,0.45371996044620583,6.9733694408298785e-25,465.1952769950271
c1ccc(-c2ccc3c(c2)c2cc(-c4ncccc4-c4cc(-c5cccnc5-c5ccc6c(c5)c5cc(-c7ccccc7)ccc5n6-c5ccccc5)c5nccn5c4)ccc2n3-c2ccccc2)cc1,8.129452007158914e-18,0.07949275138418427,2.1555300372126758,4.993536571045038e-25,395.5513052313373
C(=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)\c1ccc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.7974428356242126e-16,0.952732977498755,1.326106010239319,6.080862266762742e-25,449.7705597156153
Cc1cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c(C)cc1-c1ccc(-c2cc(C)c(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc2C)c(C)c1,3.307595700194494e-17,0.10499975046522243,1.3349760609515064,9.461939084501587e-25,385.4421431325997
Oc1c(-c2ccc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)s3)s2)cc(F)cc1-c1ccc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)s2)s1,4.64637634742712e-17,0.07091123816091024,0.39091608510602993,5.7988474533944955e-25,412.6306611133371
Cc1cc(-c2ccccc2-c2ccc3c(ccn3C)c2)sc1-c1ccccc1-c1ccc2c(ccn2C)c1,1.4091503800759943e-20,0.004250991520815399,nan,nan,nan
CCn1c2ccccc2c2cc(-c3cc(Cl)cc(-c4ccc(-c5cc(Cl)cc(-c6ccc7c(c6)c6ccccc6n7CC)c5)s4)c3)ccc21,9.666092451053796e-17,0.4537267398227851,1.2752621087691933,6.328914918722588e-25,445.13738224084034
C(=C/c1ccc(/C=C/c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2nsnc12)\c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,9.5222710708354e-17,0.9126364384264628,4.935117327431183,1.2639020098270691e-24,591.3221913924035
c1ccc2c(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)c3ccccc3c(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)c2c1,2.931466451904417e-17,0.3789483545711327,0.9653093633628576,1.6801727611728051e-25,396.32841566057107
COC(=O)c1cc(-c2cc(OC)cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)cnc1-c1cc(OC)cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1,8.061335321671146e-20,0.007547628750557503,nan,nan,nan
c1ccc(N(c2ccccc2)c2ccc(-c3ncccc3-c3ccccc3-c3ccccc3-c3cccnc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,3.9694472898933196e-17,0.24108408044011584,1.1469093489680076,4.476959426418402e-25,411.07947055914326
Cn1ccc2cc(-c3ccc4oc(-c5cc(-c6cc7cc(-c8ccc9c(ccn9C)c8)ccc7o6)c(F)c(F)c5F)cc4c3)ccc21,1.2651845337526978e-17,0.16153528426516928,2.072428168559824,4.077794345970634e-25,431.221891001135
CC(C)(C)OC(=O)n1nc(-c2ccccc2-c2ccccc2-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)nc1-c1ccccc1-c1ccccc1-c1ccc2c3ccccc3n(-c3ccccc3)c2c1,5.902926103636227e-20,0.005646288050110549,nan,nan,nan
Cc1cc(-c2ccc(N(C)C)cc2)ccc1-c1ccc(-c2ccc(-c3ccc(N(C)C)cc3)cc2C)c2nsnc12,7.584627065743938e-20,0.0015047733173087973,nan,nan,nan
CCOc1c(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc(Cl)cc1-c1nnn(C)c1-c1cc(Cl)cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1OCC,8.270513773740674e-20,0.007323319997491184,nan,nan,nan
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccccc4-c4ccc5c(c4)[nH]c4cc(-c6ccccc6-c6ccc(-n7c8cc(OC)ccc8c8ccc(OC)cc87)cc6)ccc45)cc3)c2c1,1.559739069796332e-17,0.29086315173093497,4.048230784055752,5.214816717127725e-25,470.58694736416794
COc1cc(-c2cccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2F)c(OC)cc1-c1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1F,9.897361003483946e-18,0.0738668922181958,1.1376437049793324,3.442350012207335e-25,407.9762025877279
COc1ccc2c3ccccc3n(-c3ccc(-c4ncccc4-c4sc(-c5cccnc5-c5ccc(-n6c7ccccc7c7ccc(OC)cc76)cc5)c(C(=O)O)c4C(=O)O)cc3)c2c1,5.963041889334473e-20,0.008119272882401503,nan,nan,nan
COc1cccc(-c2sc3ccccc3c2-c2ccc(N(C)C)cc2)c1-c1sc2ccccc2c1-c1ccc(N(C)C)cc1,4.280244366460111e-17,0.11482143567402643,0.7083080104907526,6.565845196185774e-25,538.0592573819839
C(=C/c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)\c1ccc(/C=C/c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)cc1,2.03203072730188e-16,0.8238434018640343,1.1037501124385836,6.360140447110912e-25,463.6541349491737
CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2ccc(-c3sc(-c4ccc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)nc4)c4c3OCCO4)cn2)cc1,3.790523373935045e-17,0.1354004593055795,1.0004485813973008,6.301679803174277e-25,385.4421431325997
COc1cc(-c2ccc(-c3ccc(N(C)C)c4ccccc34)nc2)c2ncccc2c1-c1ccc(-c2ccc(N(C)C)c3ccccc23)nc1,6.52803957626728e-20,0.007377172110567547,nan,nan,nan
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccc(-c5cccc(-c6cccc(-c7ccc(-c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)n6)n5)n4)cc3)cc2)cc1,3.865123046455075e-17,0.38290648733604277,2.781127315320475,6.918418493326492e-25,503.6278118424141
COC(=O)c1cc(-c2cc(OC)cc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)c2)c(F)c(-c2cc(OC)cc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)c2)c1N,5.870627631902081e-18,0.0847484028143805,2.375127795595218,3.701881499464251e-25,411.07947055914326
Cc1cc(-c2cc(CO)cc(-c3cc(C)cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)c3)c2)cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1,3.5391276216498894e-17,0.23627774083568134,1.426423757538146,4.886639902472602e-25,445.13738224084034
CC1(C)c2cc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)ccc2-c2ccc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)cc21,1.2890490284642204e-17,0.17070601743147767,1.5997990479426367,3.987679366195839e-25,385.4421431325997
CCn1c2ccccc2c2cc(-c3ccc(C#N)c(-c4ccc5cc(-c6cc(-c7ccc8c(c7)c7ccccc7n8CC)ccc6C#N)ccc5c4)c3)ccc21,4.57253655686308e-17,0.5867592762462257,2.9793564546645155,5.881857305127466e-25,489.813368846955
O=C1c2cc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2-c2ccc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21,3.239678157440595e-18,0.05356976124594541,1.1216416413499872,5.416018959175935e-25,445.13738224084034
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccccc4-c4ccccc4-c4cc(-c5ccccc5-c5ccccc5-c5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5)c(F)nc4N)cc3)c2c1,6.965130277885805e-20,0.007489714979951808,nan,nan,nan
CCOc1c(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc(Cl)cc1-c1cc(-c2cc(Cl)cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c2OCC)c(OC)c(F)c1F,3.664296674372391e-17,0.16550814130366473,0.8451678766342298,4.219996006394352e-25,385.4421431325997
