hid,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29
A023,-3.404928890777058,2.7729864626739045,0.223783325942109,2.15645066351948,2.523270050670912,2.332814483807906,-3.7019419992014355,-1.4477742720922557,-1.8761432153251998,-0.19628526956116835,-0.7541775372179957,-0.6434549485041405,1.2206205619175399,0.23845447756546329,0.7996620704178297,0.20996704231903787,1.088467347918033,0.05943177134283625,-0.4379730025246337,0.13849404485236402,-0.15223735306062172,-0.3099369058142347,-0.3888688729253912,0.13644046219494074,-0.13786827549411218,0.19109395132278056,0.02529770978982729,0.3630360456901559,0.14760712411278526,-0.11497660489540885
A025,-2.4367046285047596,-0.494034805868311,1.2546931246345765,0.6120902718057875,-2.121229117149708,0.5910352403883715,-0.7742694763068213,2.0950595074734175,0.47502547937419537,1.4300433546990234,0.02796355702831744,2.1365885484479206,-0.5600739015582256,2.5510124239646794,-0.3177494271148749,0.3668351344213969,0.9182104501825019,1.5638509782064418,-0.22790779385089924,-0.47191981286571183,-0.409183893653574,0.1802945088032029,-0.14054785020695992,-0.010414800765932758,0.08632871727753991,0.04267855072396339,-0.002345464794950276,-0.011831713334616639,-0.006135617422761829,-0.005517787037927916
A026,-3.019081489416179,0.8813537659150509,3.1570436512999978,-3.7938934737277568,4.03786383941825,-0.324723215176281,-1.8580750671951203,1.4453523473012522,-1.3114880722631364,-0.10046726419128149,0.4362203015123699,0.012634906195744004,-0.6426690046411777,-0.3830755570016527,0.18079673269033425,-0.3229087744376921,0.20640814058312085,0.1676129375448816,0.465112199000085,-0.11093654149603642,-0.023818535039531966,0.18673601382310093,0.5529959858552408,0.789465530498662,0.1807321583798083,-0.3237727863299913,-0.036770687394344095,-0.16188459810793984,0.234469069512235,-0.061876603977296225
A027,-2.5528839364096383,-1.4036874686576586,0.8427342830704683,-2.835495895210311,-0.04849487420289239,2.0573345920088713,0.35002288348810284,-1.4840608961027904,0.66433130428751,1.6634641732152722,1.766910842551286,-1.4205620333588747,-0.8103455910315817,0.4321110608240018,-0.7678169298579365,-0.6149233474698892,0.31471596085055853,-0.422803604247575,-0.29907175683402126,0.4757588588962284,-0.04556969142708575,0.1101707342050337,-0.27323720362434467,-0.19938574274429738,0.44716667988438336,0.39776908943008626,-0.1432653244588442,-0.1559299898897964,0.0925738226318956,-0.154008855857109
A030,-5.253448927453208,9.74838834893512,5.148036195913427,2.2255863742080764,-0.26685473894495526,-2.209300388080283,4.136560865702436,2.0648313036140062,0.4397552936974742,0.5605097328881221,0.9266038068698993,0.2697928407068901,0.2219974250447231,-0.6088438822527575,0.45474710309463967,-0.2235458141093905,0.9264911345670426,-0.016726551073775887,-0.12140378197141158,0.7330932625017207,0.34989183342007707,-0.6686946879990812,-0.056708960075688854,-0.052175942828836246,0.020417715519787404,-0.06312768910110339,0.009092186705361981,0.02554703850786009,-0.0006839701771200048,0.012819748739807322
A031,10.601465923240028,0.3936848650189391,0.37419447160155406,1.8546342722721005,-0.600584837213405,-3.7169941422622506,-2.022180694095229,-0.6499215216479118,0.7812420164073721,2.9808550577342676,-1.897109452050527,0.1110125432791917,-1.1854529313379727,-1.1564603082869753,0.8365624093865741,-1.0908864239775564,0.3858876323375805,-0.4913258189844659,0.6380319452329685,-0.4876020281420191,-0.37546428669380855,-0.1701616077322769,-0.06180917357672885,-0.1684218914550418,0.07233427469314467,0.010969709797231603,0.0025387265616893303,-0.0025895222002508722,0.018016206166759675,0.0026383728364097075
A032,5.682592564322776,5.6411885659311825,2.3085715907179725,-6.092923368296745,-4.139394163212349,2.0732615893496624,-0.2107656852070238,-0.9872979569710731,0.031528659671565026,-1.019246352950035,-1.1930064758942094,0.40558393129440307,0.24917558139189483,0.20506168376480025,-0.9110394919537695,-0.06528989134209708,-0.8024838230016587,-0.07987416008446496,0.763676065012895,0.10310680590645704,-0.5132403130321912,-0.7335495550696256,-0.5327453230346129,0.2834762006584375,0.03287145845414371,-0.042923317969706457,-0.004021674959962233,0.0328268999327051,-0.032935689705286944,0.010931893943505619
A029,-1.916369614580727,-1.3305276422090657,2.375105320858869,-1.6473625926424245,1.71509815444476,-0.18824613911366272,-0.9519575825178913,0.5049807721520759,-0.3994752206195796,0.6990459394487193,-0.011153520707001064,-0.07861067954503406,0.3018136699890882,-0.28971615058368894,0.2958571866702693,-0.09852998886699152,0.37957343320895076,-0.33048570595727345,-0.34569060600995993,0.023402831229174713,0.18158169261958965,0.31509643672661874,-0.5239820944808316,0.4907222957520004,-0.4091099965546868,0.21876577914217288,-0.29628849051262063,-0.18666335711206675,-0.37884650410365767,0.17398001321926823
A041,12.229229673047936,0.1502303704531766,2.711945365414789,1.3750015364237198,0.04210070200883121,-1.3501663750886184,-0.7041080119958046,-0.26166779135639906,2.1078554823727607,-1.947602863027266,0.3055527337230721,-1.1064916117412145,-0.6965613163203624,1.0421381304414488,0.29949189387310715,0.3969902644531561,0.2567684060859229,-0.014404590602619538,-0.14433977106961401,0.006075049281224255,0.13278308573931794,0.06749274702255025,0.0659437554724087,0.08730488670179894,-0.001999145492026319,0.013518799659943966,-0.0029356023903829467,0.0026861092353107205,-0.008393766286218907,-0.0027630483053372053
A042,11.519114558155437,-1.3439749769500435,0.6730491886160254,0.29489295576593316,1.588431317394722,-0.4447952790506417,1.192083885418309,-1.6921117927785947,-1.8916032676311283,-0.6848946400802065,0.29374265348857886,1.694323441269033,0.44503426687781034,-0.33621267901145524,-0.9107049059512898,-0.5530492075484237,0.3489212352499209,0.0033487206845755567,-0.348746761687855,0.03493517441958449,0.2087727851422315,0.10621584285252289,0.051455372802149596,-0.11271889086035647,0.02203396222639727,0.0038346577701109837,-0.004586627729977646,-0.008541719543923082,0.0024158201045561684,-0.015111539089656423
A033,-6.062458898257195,0.5739873223185304,-3.9745663071549737,0.5438151002114998,0.6689206123136995,-2.6074083507954535,1.0369683914124983,-1.0933627243873687,1.124734907814185,-0.1400054492340513,-1.0765403088360945,0.2940844262553301,0.6707662267027181,0.7974587663982315,-0.13154129256136093,-0.1980971882086588,-0.11444513527153949,-0.2811696997173958,-0.04440529558056846,0.20453103446211224,0.16875497948782825,0.21411943148156842,-0.2526443974810935,0.3509935179046397,0.09300796877729761,0.08656808502687953,0.23800915160229788,-0.115102009213984,0.05545542483349826,-0.003531364820697792
A034,-6.395423676774666,-3.163435738544918,1.051010441918126,-0.7244633598281328,0.6360774680329594,-1.1319056621907184,1.4060982953611363,-1.4552691032090017,-0.1656641284945479,-0.6357537376745513,-0.8542954404590156,0.2723575418705812,-0.3787908761484431,0.27462028525517296,0.7793328894994757,0.20945832428914027,-0.16743548777294176,0.17163735022280985,0.3312825197388609,0.5822824640557873,-0.35647404414233386,0.3052390559131865,-0.046245436501838676,-0.22826656722327054,0.11380239567051292,-0.158420224140511,-0.24592140468054802,0.13256543945522736,0.014223616966781009,0.05836072692290992
A035,-6.50765295627491,-2.9203234487550405,1.2180321100380578,-0.8431681687458594,0.45281990831134783,-1.0311779028031662,0.9354832824362745,-1.5663342929444255,-0.1804414835983657,0.31071745460791134,-0.19680072565344028,-7.587930261732953e-05,-0.253816997735373,0.44516205119934676,-0.16307682309652352,0.6552345225539656,-0.04344808612596966,-0.36613258195116116,-0.22436934885496362,-0.5235237867616178,-0.05637810164018134,-0.6957881171735307,0.6260912215645624,0.006580474990046453,-0.13278821981597003,0.08930050211467568,0.013914337520907353,-0.007979823660458766,-0.0974134862364293,-0.07360835512775658
A036,-0.6017119076691034,0.13371752681742405,-4.371743918168399,0.8566467805119288,-1.6577065968502538,-1.2170352575597299,0.34149097736244527,1.6155252182301976,-1.7762552409749575,-1.257305175749331,0.17319827408131253,-0.6000803253386056,-0.18818722532921658,-0.45065443999512406,0.08254589019725293,-0.1726529795405772,0.16612218282952684,0.17121497887444698,0.04977070014693548,-0.29170552091750956,-0.1626216836563453,-0.10242370437460598,0.07937281782675883,0.05599459818899275,0.3332215799415738,0.15510613732858766,-0.12824103206495116,0.0350046543026491,-0.088050144435605,-0.008338816019730983
A024,-4.08443828514976,1.521439674199674,-2.441866494281016,-0.19580158058087235,0.9410999782360201,4.3494895171887515,0.7748977516641579,-1.517057134253219,2.154285648982903,-1.0971497899301228,0.8337767177083548,1.2952476357317675,-1.2945653234647334,-0.8361394787736514,1.8520553798654664,-1.1136904913688666,-0.5794267518641112,0.5561128427841481,-0.43073082617715,-0.7036618432885672,0.41504307513848726,-0.23255269248443758,-0.1682105333205013,0.046866278317528536,0.012114272916120552,0.018202828478181835,0.012496117553169645,0.00074724800940393,-0.006674315356231481,0.0063249106851224115
A028,-3.0961301963221572,0.1036243175331117,-3.153944884168401,1.5454769444783603,0.1894232089596599,1.827960328088792,-0.5163077943822707,-0.7306078090265333,1.7404449647468894,-0.4577722993812513,0.9301432204093311,0.9829117439384768,-0.5901691426952081,-1.7045309344035302,-0.866091229541219,1.738426964850445,1.368781992850736,-0.4864966726986111,1.4838015191375833,-0.08079157505860314,0.02182116489342823,0.1697862341054018,-0.15467203464616414,-0.011847282148763577,-0.045639521819442086,0.002739692153332977,0.001424744986431015,-0.0350050308421318,0.009986766161193742,0.0008568986523195438
A037,-0.9395503961517846,-3.6737174084576742,0.7443728574495226,-0.11130134501630157,-1.3556903542515937,0.509216816863421,0.3823603595337588,1.2557034690125999,-1.190627993681466,-0.5532191530643973,-0.0023189312170715124,-0.20824480735254405,-0.8406034530314331,-0.21893733839105248,0.12441324883496974,-0.4501781932561145,-0.08256853837513822,0.2356967597373747,0.5129561200764239,0.3767698319857679,-0.014573305613719736,0.04240099538106642,0.17336291842949453,-0.0012907246102702617,-0.2840342535328586,0.30630281651580354,0.2379482192849947,0.029015992570212736,0.08043752225353297,0.09680613376586003
A038,-0.9805300985858656,-3.7597166847975063,1.1359927175356064,0.0957595488360681,-1.44923804954059,0.18645029254234502,0.3914178081143869,0.676526613822517,-1.3735857610071371,-0.25993729761751483,-0.023015148299707647,-0.5129853442038943,-0.19532717054889426,-0.3859557040547536,0.47237641476342723,0.3869474465351054,0.11175977173916872,-0.20060302945643627,-0.4041318967388676,-0.18750518583859213,-0.036785072119097185,0.026328582665209033,-0.579841292639512,-0.1677458686724363,-0.03669678930530362,-0.31676537332346494,0.1797567972015536,-0.16412980009654426,-0.03604794093900271,-0.13731582990237892
A040,-1.8759677833774104,-0.8607838960869462,1.3146467740307288,0.029816745313934516,-2.6733140178075745,-2.3458677962094954,-2.0935602494937133,-1.092559733883341,0.5294319665240816,0.2561379570523882,1.977493030023125,0.1482722258141484,1.7426550546675164,-0.5859436847041049,0.4076360057753074,-0.043411977843816583,-0.5322256262337515,0.5098330177717635,0.1910627079550844,-0.018550174351062765,-0.06591558199769085,0.100572130084487,0.11389511005706893,-0.03598840545533589,-0.022609815903575643,-0.0018032264408585877,0.014574913974722973,-0.011434378094274895,0.015088673499228617,0.003313480196432453
A039,3.6700675164673826,-3.7140695733427522,0.7017570052746515,0.07269765505675761,0.6456147072589398,2.61858942778295,1.6355606322468288,1.3120965643294724,1.9704894257805767,0.4109819544723229,-1.190476055548112,-0.5053026717598513,1.4508635599026998,-1.087886113783463,-0.21153911566889233,0.0056432194551761655,0.1220193457590667,0.44417357042308675,-0.35497647995814813,0.04622036185951192,-0.3423846281848888,0.0540899072721483,0.25697155955852813,0.08553818975194243,0.09430072853979514,0.005867766466220399,0.016477414593169933,0.018752465804639507,-0.011081488730042147,-0.009714800910024107
