hid,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34
C014,-1.0496712549954408,5.582495205269051,-0.011309412916737299,-0.6650081340844657,-0.6093982484552675,2.2443650237704627,2.1165157206401086,-0.3444932721190426,-1.860350540804082,-0.46399400996896545,-0.2558572373233732,-0.10038525051053493,-0.5220437274811881,0.3990196855431847,-0.10073462878297887,-0.5733718822921475,0.168914824847548,-0.6902473454455293,-0.3842068042976078,-0.28156617511959464,-0.1061502772887109,0.5621673891667928,0.8861572129663954,-0.8303365002238517,-0.06637584977638497,-0.5928304005062662,0.6380085139519337,-0.5712508227465732,-0.0012181989773885468,0.4356285329035074,0.2050889665304019,0.3217588904802265,-0.6636557242379032,0.2394902570369792,0.4776697688223438
C015,3.133050955805588,-0.5581759454532486,-0.05882676760529148,-1.4496895074913039,-0.44944815906612606,1.2411214642527313,-0.9875423344897617,1.0806572536853112,1.2218065158666582,0.341584815424629,-1.5193718083449688,0.6517662971080469,-0.016283561809412678,0.08064660898581083,-0.9960170536066348,0.3212468949372627,-0.31265423052592367,0.6280355546217862,0.117341478098029,-0.2879389493721387,-0.2703687442461346,1.2030237232401146,-0.9181168102139319,-0.5510425896585817,0.1220489343874461,0.7395330398209514,-0.17881723311620062,1.021572531800327,0.35618728675867,-0.28615406104019764,-0.09808273829060027,0.24059502971866023,0.18847295587291873,0.1485450076164492,0.18893423694370196
C016,5.999566966432663,-2.0171634529708355,0.2777634221984392,-3.058606143385191,0.3605555906583024,0.5969092366503566,0.6037223175481141,-0.0007309540312004661,1.48827256707983,-0.07987417319861426,0.10267454793407081,-0.1357642424659194,0.29183454264409503,0.406639129798457,0.31968960199601154,0.36246396669632736,-0.2799090228320754,0.5524434785308103,0.16293775362536236,-0.10934591373475082,-0.04286689069367275,-0.19958027305694104,-0.2327144429714166,-1.1098020597048752,0.5413727649800079,-0.043947164230731244,-0.061803842893852,-0.31946510170270664,0.3421726005185234,-0.08356031348332418,0.07083143058559477,-0.3740211163432185,-0.00943310172037614,0.38778569391525247,0.5076238579079937
C017,7.02138625637914,-1.3174506870022469,0.04617868213438731,-1.6512024977026623,-0.3904557878624564,1.1349929453617746,-0.5263018519759347,0.9311251886432473,0.8878872102614572,0.17319310518799821,0.29159166498320976,-0.6132397420721729,0.3880320452031084,0.16710897868527788,-0.5093407060336083,0.3265597822834617,0.2711515442825715,-0.6631731707093417,0.29980600607223695,-0.19904242763459498,0.2002298803925948,-1.123274161470971,-0.34083853595572794,-0.6256229560946958,0.42691230600466507,-0.06317493795703907,0.30543771660641633,-0.05815677466176585,0.7384312158344501,0.2898996024001989,0.07060794639477642,-0.3410714474685923,-0.17604242206699058,0.29738286588516244,0.337183685314458
C018,-2.1029044555686602,0.12482112402020423,-1.135111353484554,-1.5666510828419,0.3893428735795705,-0.052242627857844365,1.1917039838298644,-0.7726677937683967,-0.4309580582314155,-0.4122933879179001,-0.5158753177555835,1.1262869789118675,0.4233361293783171,-0.09494666295309784,0.6502864845958628,0.35557323824886633,0.32318833620370807,-0.17637193692733275,-0.17516804743517542,-0.7630406666145375,-0.14971606025081932,-0.4410544500638792,-0.11961077836014575,0.3125409028393476,-0.3294988593913568,-0.25550733593993413,-0.411035302160538,-0.0790166038188353,0.022166439938272085,-0.5126221816785431,-0.0949089166549155,-0.23825142628007184,0.07044614819031868,-0.28337765280699295,-0.21607301796259273
C019,-0.8726335169584295,5.552697827203144,0.27437896793318495,-0.9149450921473304,-0.7204467768899692,2.55794806059249,3.2022398638760454,-0.36475541625821406,-1.7784525020016517,-1.5929130638883207,-0.5226128787613031,0.39646256555321346,-0.5568395046907189,0.7655436272327102,0.07724854293365793,0.7552415865963941,-0.6216092157161401,-0.31012522174525736,0.18527432219817755,-0.37465715607096334,-0.07304860710087667,0.9115195928390564,-0.06971000964199624,0.22644418934601201,0.27676031263353623,0.45359582315792846,0.2466454936385155,-0.2525952158121472,0.22790748666906271,-0.25502868016603847,-0.19818679237601292,-0.32731147497627905,-0.4924480830457302,-0.0786643844989185,0.27563068011297415
C020,0.0070753712611192066,-0.2434501833578295,-0.8653207795370353,0.4163204395736917,-1.0732927545896702,0.4419768410994414,-0.568290316110986,0.15899952096112582,-0.6893920014935999,-0.5588223626559418,1.6188378087246245,0.9816708385630393,0.3719535275957782,-1.1449862348705682,-0.37566835289571016,-0.14052819186564447,-0.017760502872859095,1.0484162273067767,1.027467524559074,0.16754010445399886,0.09469146415824596,-0.008584575040471108,-0.18272714287409975,-0.4390878332271271,-0.5196719014205781,-0.04303378858005602,0.25772910649516106,0.11991364349685933,-0.18839391347562015,0.08021108993733518,-0.12756994564086072,0.03507106332252659,0.0603593027803594,0.41281597585432717,-0.5345362944704218
C021,-0.2986085312504669,4.6393310093638815,-1.8225455484032487,-0.3003195575530553,2.4542949925568416,-0.30581923789672144,0.9699276762746893,0.5488677456022932,-0.6175333035785808,1.5932758727755738,0.6013067798317666,-0.5870608832845416,-0.5374481089903291,-0.00475242255846666,0.8444962002268431,-0.2625161452683667,-0.11162655273280796,-0.19754596455768011,0.5187589088210102,-0.9059627944816845,0.6100474508921795,0.17778738771073674,-0.7890587850605411,0.11786429687009722,0.254090708433655,0.5087964513314703,0.004702719371068895,-0.1887900035534433,0.04896644286156683,-0.6229512479726734,0.07900528695909381,0.30513272654897083,0.44781033211173027,-0.20333443725934222,-0.20776588933738965
C022,-0.9113392672709965,2.1589517274943235,-0.7561879288904609,-0.9830207769355804,1.0638968195960727,-0.918645648884897,-0.49289375704942157,-1.0178531604581729,-0.01119627185256886,-0.6483607516086314,-0.4090886190692281,-0.5115835700490857,-0.34859982993598937,0.2030573345309342,0.9838555705243998,0.29622282821451146,0.34645207536980327,0.18449998365977785,0.983949073887206,-1.0169151111922576,0.3321324962616762,0.04446789620521423,0.42549331140335905,-0.26226863908986986,-0.4176072754289711,-0.4636883749159424,0.000608291684270007,0.6624695285263792,-0.022155847344591792,0.2842157764294438,0.358165343200549,-0.14452783474750955,0.11314356486358804,-0.35702648574320084,-0.2635718262927747
C023,-1.9537093614939405,-1.9834670986507261,-1.1132248089553405,-1.1308210196669246,0.19083225238686854,0.4577307231480654,-0.047326869404494605,0.42311082322767835,0.6232885398855746,0.182628223607902,-1.2660522425511724,0.6388959914878029,-0.14381520199061987,-0.5246845671193374,0.11566066188765652,0.15701317290953412,-0.35381656556173974,0.13567845546374452,-0.013122418666240714,-0.21848762337362274,-0.29273599787053,0.4025391270211886,-0.13004870970533125,-0.16495026608267435,-0.17398476610145036,0.013015365253477292,0.47198923430567263,0.29742347271634106,-0.038356360394600324,-0.2729823049333042,0.0024235515324774197,0.1305689834525521,0.0833794212183302,-0.44160463491014385,-0.22716234203579527
C024,0.2722741944270498,-0.38824878511331073,1.926904935461959,-1.2919424266753832,-1.402591160660232,-0.49599110203983066,0.23615981990558188,0.6621163195055217,-0.7658784943140637,-0.01580759972459055,0.15313716572011804,-0.541026881944577,-0.17992159963492155,-0.1259611902037596,0.10218049283797104,0.5920734110109317,-0.4480568086744938,0.8579407702726402,0.3084051901084963,-0.2957316787663904,0.6181374901704898,0.8543033991594412,0.8859552005429817,0.41274903064890767,-0.3549278615502812,0.6319819951393547,-0.8973194273954781,-0.5643634097887328,-0.5534178244112584,0.0061598970478794835,-0.8035620053473811,0.9269012617234392,-0.3750563910525107,-0.04431989072581576,-0.03594719093941057
C025,-3.0722066114687454,-3.310209278605565,0.9066633451001688,0.6620578058612944,2.6927636530266033,0.4796935053908689,1.098428012844137,-0.6975034437966351,0.5384734431926151,-0.3433669626407313,-0.06548277576302912,0.3915423630394204,-0.31445192280804213,0.21664554072307515,-0.6636416599583429,-0.2567954160468414,-0.15735857459742603,0.7238636691783997,0.3302817775527989,-0.1561108882810392,-0.009443471511523168,-0.42591264281402436,0.4410773480627429,0.30650418427626663,-0.21027532584719003,0.49527422157641243,0.4630735844896018,-0.049154197819914584,0.2865576785332406,-0.1567513937905366,0.37843842470124145,0.4629259187753784,0.20730707132711618,0.49777248376035543,-0.07981005091411662
C026,-0.24387244993249974,5.411909581239911,1.8914277803492325,1.828434761807539,1.9690462551429597,0.7521891448403759,-1.0062853855593743,-1.3632322245597854,0.9543785915776348,-1.536519283412228,-0.17792478263296885,-1.4169127664225134,-0.6047601860105869,1.6228161950867765,0.013413582164772432,-0.0070905568744148145,-0.12484971983418894,1.2788401295137015,2.409744883357616,-1.1469670093574271,0.8517302928878278,0.24305299336577824,0.3941068361729024,-0.1868070720529269,-0.7229119672323878,-0.869054683603279,0.28792145686825255,1.0345654286725063,-0.2766839710545082,1.3513541834818503,0.900003810190963,-0.3299357051577493,-0.34665578598777425,-0.8824825862848434,0.36905125788608983
C027,-0.31347791525639107,0.2315624533415265,2.8478938060395396,2.415900369909892,-0.8525346658658572,1.3136789282531725,-0.535260520612439,-0.41429841275688134,-1.0779171801765697,0.2719264317181373,1.811631333845098,1.5002595762204465,0.4390683191043077,-0.37865825375298556,-0.7447290489909028,-0.37734325418937203,-0.030762863578156573,1.4531816049776802,0.48792044592822775,-0.09595396500162645,-0.6875894863152155,1.5680395643999774,0.6544233141798619,0.698109000002521,0.5969345945032075,-0.8658413076032304,0.22401761487076566,-0.3560876149328868,0.9505442480768342,-1.3206554064976268,-0.2068418698245758,-0.38666773198041327,0.5018238272385093,-0.2579230163444372,0.2757339961228801
C028,-1.7844949364710196,1.8574313795650388,-0.8831155714899876,-1.4171937876781797,0.129138273100701,0.4973513490865181,1.4412712955735667,-0.7505343755477095,-0.26480633530305314,-0.728913199971551,-0.44685198541318705,1.1383979679769147,0.44589634266164646,0.3141087932572217,0.38040798692482675,0.03889028551446419,-0.12207227695644932,-0.6151115446606403,0.38984004628570407,-0.5133792114042065,0.13045373333287733,-0.5632987243032676,-0.7412756447873283,0.7953975223893635,-0.24320585080456517,-0.0466582554234006,-0.5037232149594505,-0.13060258322269422,0.002895211634352251,-0.057035515807907076,-0.05413877248836119,-0.40904490072268596,0.07318946124602792,-0.5172856410994777,-0.14573135379025567
C029,-1.715313807669114,-2.978355883293829,-1.092540602701866,-0.8420053009369013,0.6692365306835945,0.5751613417662172,0.24766166920854843,0.6089865007711524,0.19470740090167346,0.0016568250513962666,0.09228122072769668,0.07883474520456767,-0.14932480345591811,-0.420491817051907,0.6249487382025385,0.5152734984814394,-0.28464330091383866,-0.4127494763995907,0.34578928781490686,0.21884664502774548,0.05225402084455544,-0.2965396870153714,0.02702922529754932,-0.08092435652255651,0.11294458406421563,-0.39921628520765085,0.44621639748958486,0.07851371304243046,0.12496024353205899,-0.033478777678598234,0.05125972568505759,0.1300700091553927,-0.05503816308621464,-0.0909915488786928,0.07862043694627846
C030,-0.8722981495887843,1.1829114116577792,-0.9266011947510304,-0.7951823612582571,0.9965278649804168,-0.16938488942899182,-1.5984668561560065,-0.6749349350227039,0.13788600978927107,-0.4301811276476658,-0.5063740641428679,-0.04379189779563722,-0.41400790442995683,-0.11751700476679586,0.5606312837991264,0.3558759729458286,-0.13420786155381823,0.09609758995043617,-0.2632952398180997,-0.17271015125000064,0.3066090694674943,-0.13835865616425685,0.08664299082451099,0.0840410078565778,0.20724820369814828,-0.1265096559877028,0.031571293587970096,-0.02233125061351198,0.01076287676788526,-0.28134865405781984,-0.1365680548006948,0.17980966307981577,0.09757666721130799,0.14218378409663976,-0.2929119878425922
C031,-2.779338767308525,-1.557576672777763,-0.40537975586411107,-1.2941742886944083,-0.5982150889497941,-1.9841949245443364,2.3236399721101417,-0.18660483477421266,0.6649157336099661,-1.0212963497462137,-0.021524410921469762,-0.7100930590112997,-0.25926106089508394,0.4065403446841969,0.10665586021818886,-0.03591183338781122,-0.7633853809001643,1.0675912734758768,0.06084193283978665,-0.2240204164256845,-0.4351478075815362,0.3741514656204397,-0.00011965493501302676,0.3554750476985708,-6.984057355344813e-05,-0.6999266388450095,-0.4219685559166585,0.07405378594309835,-0.19797501048048236,-0.2787490017513002,-0.30179997265249237,-0.2601987397453396,0.46188036134288074,-0.20940859497586853,0.24022987517485195
C032,-0.6943533608444192,5.186031119363006,-1.4595248251330222,-0.004928303159485576,1.5125419632755617,-0.9413642801613292,1.2425852726471565,0.5097157083048152,0.044946654108791215,1.39771825164477,0.4609143027445457,-0.80359377493048,-0.4119946217508091,-0.08000735317559687,0.43920027462309674,-0.5694853807542666,-0.21665065240514758,-0.3648337538507336,0.9238870048115391,-0.6570547306734059,0.9218004616909244,-0.002881379826316753,-0.8187020092184741,0.38254378871220496,0.38117130459148846,0.7193093972807196,-0.1160953463986923,-0.41676433781685235,-0.41359944209258903,-0.4392275695324424,0.03415932136373348,0.2308420106654511,0.29861632903216045,-0.20450406200886087,-0.2086809709450265
C033,-3.0393572499205503,-1.3284974115672472,-0.48672021650003555,-0.9713786533010252,-1.125918157124704,-2.2971124102129794,1.6179227474942228,-0.3627430001311847,0.6991344551902606,-0.590774315107724,-0.16297637184610786,-0.3659557991493737,-0.12020101549233637,-0.7619158490197375,0.014142214279766724,-0.13874157557985536,-0.1133201366924087,0.08764413657377611,-0.17839788475364793,0.07625428992701905,0.43137281674905886,-0.35153014639669455,0.4372326263783763,0.18341118258742986,0.02794064484662694,0.12220142451604368,0.21487502058438473,-0.002346676132800932,-0.3845658064929012,-0.4131862401686703,-0.09244725126110369,-0.5045640279493079,-0.11262988725206183,-0.4877863069993418,-0.010964400922196907
C034,1.1769676153370605,-2.090332139383687,0.23450724882013377,-2.66173621016397,0.9505074654432997,-0.6990997866347903,-0.027651430293294813,0.23777017572638376,-0.01565573163437893,-0.11407346730026578,0.2259677016203831,0.5242174238131,-0.5155593135009784,-0.3676080593329654,0.2888136351099624,0.3575307678944614,-0.26650681632802015,-0.4171789596128947,-0.02842564539991388,-0.01691460674009878,0.2642720926083767,0.14285767895498624,0.37748836007137027,0.1220512567755326,-0.3146836753214565,0.17962907312889095,-0.23191431986451194,-0.14903345837102053,-0.018187382235216484,0.7635723556609485,-0.11662112688927077,0.3475809077657974,0.14750212940307542,-0.35642796693673273,-0.057028642889539266
C035,2.2970684118376092,-1.9552894397590215,0.6323661125230441,-2.0611989213699133,0.4502228943029749,0.3701160797466138,-0.2046588380310596,0.39355196083712074,-0.7672570462964152,-0.30664508210750735,0.6494071856047942,-0.45503764189720025,-0.5366755445164969,0.07378204439028747,0.06296736836174054,0.3940495545713339,-0.5339519544796539,0.5027601732719045,-0.37796113188010205,-0.05944575638939084,-0.10439561544553287,0.8299827163124531,-0.05009446154023461,-0.32128498864915744,-0.20758897162355341,-0.18863787579228525,-0.326701389208977,-0.29378507053271496,0.012250028744542082,-0.06604170242673532,0.4883034799532736,0.047327793896491235,0.13941353664504852,0.1952123904924523,0.1053922139517008
C036,-2.380203299863713,-3.1920818067931145,-0.9417049986863086,-1.5907863758117087,0.9136988799368647,0.018961419801467656,-0.02187282489226577,-0.36618464811290613,-0.8067993447888057,0.07044752178452775,0.08350046160765376,-0.0275957157766234,-0.11781157972341773,0.5107920716043611,-0.162266405916298,0.059778349663928775,-0.5537249097482767,0.022342546544697518,-0.3610460986462106,0.24428230551475222,0.14880956183419103,0.16014959163812933,0.29822340845312995,0.1824291536815822,0.2737034586458804,0.4360330570924441,0.2430823422481722,0.3395137871910605,0.0688174750851708,0.19369685634318123,0.7110887998753784,0.10975142419107962,-0.1047791702456939,0.11600377831842146,0.04690397359376905
C037,1.130829687048342,-1.3356858740027846,3.678071404876524,0.7890131717189224,1.6406505410879104,0.18650252909363188,-0.31886540157796023,-0.6063338187736937,-0.691528953614902,-0.32702323144373485,0.5251348024065954,-0.5123991853551634,-0.15063182182631502,-0.8123099340504196,-0.841676851402809,-0.14156653282864715,0.04490346830289406,-0.28125904329717005,-1.061934458437235,0.2793676180164766,-0.19445694237214517,0.7970062565973133,-0.6808157733595348,-0.8197477225350823,0.25942251916790016,-0.7325161113616614,-0.520747031858339,-0.2120775398839345,-0.82662654412787,-0.3232985649475437,0.38628348965154374,-0.27554274439411724,-0.8535505123979381,-0.8734039773605219,-0.28597428707903083
C038,4.833295377950758,-1.25673497745561,4.187993814125661,0.40895236147988734,2.6641827833667953,0.10115277653690267,1.11957946207175,-1.2097064980437584,1.9739129558549053,-0.567764687753023,-0.08361040872562826,0.6535725964403722,-0.23834889536081685,-0.6473869311030487,-1.3834940756596465,-0.4732921798297121,1.02235111123127,-0.08391193170398051,-0.06478780623523758,-0.26204548484459866,0.4130556076770349,-0.19210670318271558,-0.6939232894258865,-1.3517645248954973,-0.07944959622520983,-0.023007130191367,0.23361213225212363,-0.5791200644328517,-0.4407357754442087,-0.36994508120073255,-0.4658806589911557,-0.45816296343815505,-0.434413479695592,-0.048417481972606265,0.2817224726349013
C039,5.109402648715082,0.05000509156271395,1.2346283931877051,-1.9655094929732913,-1.9979206143000656,-1.3501206023611454,0.1660983856269254,-0.5774765490965702,1.7484728770842206,0.05490625312936507,0.3257096336356554,-1.6583897614084278,0.47554118208578544,0.3088249679650477,-0.7345003585662975,-0.45890843398825915,0.39461708079185054,-0.4384496419493913,-0.2674164163929343,-0.35293302038027036,1.123971540363589,0.632446929318455,-0.6515432034297602,-0.5706060026826446,0.491107526634365,0.06900916365699415,0.2219052542119479,-0.40224452929848414,0.5624805880223599,-0.10349268093092308,0.13926299205686157,0.22449393403000756,-0.35411848239087995,0.3895824411808224,-0.15742943492427752
C040,1.6118698659560364,-0.6505259961535492,0.7089947103455767,-1.725169640757691,-1.1571422075499305,-1.50803763346309,0.09155879978918499,-0.5253409839965545,0.8242726566755069,-0.036231380948295186,0.46604567790722,-0.924061738982639,0.07976592923673469,-0.03291163856935676,-0.2968393614804775,-0.33007207546079825,0.16814598416035692,-0.6955604773770494,-0.39097437074778046,-0.1984292132566439,0.9815096064869623,0.9239417429573552,-0.5071084170719197,-0.2406498116360607,0.16829447626429936,-0.15891625239677554,-0.056677012671537,-0.06199010380999109,0.462141273475546,0.11326642671545813,0.006671876566762854,0.2036210219578561,-0.024574485929209015,0.010340403254520245,-0.16995674760771426
